1041,10,ACE ARSENIC,MORGAN DEGENERES,29.99,0,7806,3
1042,11,ACE ARTIST,CARY PENN,20.99,0,6853,1
1043,14,ACE ATLANTIS,ANGELINA LUGOSI,16.99,0,4303,0
1044,3,ACE ATTACKS,ALICIA HECHE,15.99,0,9088,0
1045,1,ACE ATTRACTION,ADAM BULLOCK,21.99,0,7225,2
1046,2,ACE AUTUMN,JEREMY JOLIE,24.99,0,5909,1
1047,8,ACE BABY,MATTHEW DOUGLAS,15.99,0,7220,2
1048,12,ACE BACKLASH,MEL CHAPLIN,27.99,0,7133,0
1049,7,ACE BADMAN,EMILY MCDORMAND,18.99,0,2671,0
1050,2,ACE BAKED,LAUREN WOOD,13.99,0,405,3
1051,12,ACE BALLOON,DREW MCKELLEN,13.99,0,9062,2
1052,13,ACE BALLROOM,CHEVY MCGREGOR,19.99,0,8406,1
1053,6,ACE BANG,LAURA LANCASTER,25.99,0,8418,0
1054,15,ACE BANGER,EDWARD BRANAGH, 9.99,0,8318,1
1055,10,ACE BARBARELLA,DIANE TAYLOR,15.99,0,4550,2
1056,7,ACE BAREFOOT,ALAN GARCIA,12.99,0,1761,2
1057,13,ACE BASIC,BETTE ANISTON,11.99,0,6653,3
1058,12,ACE BEACH,CHARLIZE JOVOVICH,23.99,0,3938,2
1059,12,ACE BEAR,WILL DEAN,15.99,0,1951,2
1060,10,ACE BEAST,CAMERON MONROE, 9.99,0,1308,0
1061,1,ACE BEAUTY,SIGOURNEY FAWCETT,25.99,0,9800,3
1062,15,ACE BED,RITA MIRANDA,22.99,0,9640,1
1063,13,ACE BEDAZZLED,ALEC GARBO,19.99,0,1,3
1064,11,ACE BEETHOVEN,HUGH CRUZ,14.99,0,5094,1
1065,14,ACE BEHAVIOR,JOHN MINELLI,26.99,0,3798,2
1066,5,ACE BENEATH,JULIETTE GARBO,12.99,0,3454,3
1067,3,ACE BERETS,CANDICE FAWCETT,28.99,0,1432,1
1068,5,ACE BETRAYED,DAN CAMPBELL,28.99,0,5894,0
1069,3,ACE BEVERLY,JUDI BOGART, 9.99,0,9974,3
1070,11,ACE BIKINI,JULIANNE GOLDBERG,29.99,0,490,0
1071,12,ACE BILKO,THORA GUINESS,27.99,0,417,3
1072,6,ACE BILL,DREW CRONYN,22.99,0,4251,2
1073,11,ACE BINGO,PARKER ALLEN,26.99,0,2747,3
1074,14,ACE BIRCH,RALPH DIETRICH,20.99,0,3084,1
1075,7,ACE BIRD,LISA GARBO,11.99,0,5399,0
1076,8,ACE BIRDCAGE,RUSSELL LOREN,26.99,0,816,1
1077,2,ACE BIRDS,ZERO JOVOVICH,24.99,0,7656,2
1078,11,ACE BLACKOUT,JUDE BALL,19.99,0,2864,0
1079,16,ACE BLADE,JULIA MALDEN,16.99,0,1331,1
1080,12,ACE BLANKET,JUDE NEWMAN,12.99,0,3530,3
1081,1,ACE BLINDNESS,JAMES HEPBURN,11.99,0,4316,3
1082,8,ACE BLOOD,JOHN CRUZ,11.99,0,9872,2
1083,9,ACE BLUES,LIAM DIETRICH,19.99,0,1255,3
1084,14,ACE BOILED,GOLDIE DERN,20.99,0,8367,2
1085,3,ACE BONNIE,MATT CROWE,13.99,0,1001,1
1086,10,ACE BOOGIE,DANIEL KIDMAN, 9.99,0,6851,0
1087,16,ACE BOONDOCK,MILLA NEWMAN,19.99,0,3142,0
1088,14,ACE BORN,SIDNEY HESTON,22.99,0,2199,0
1089,11,ACE BORROWERS,ROSIE BEATTY,26.99,0,5094,0
1090,14,ACE BOULEVARD,GREG MARX,18.99,0,5430,1
1091,14,ACE BOUND,LAURENCE DEAN,26.99,0,2941,1
1092,14,ACE BOWFINGER,HARVEY MARX,22.99,0,2637,1
1093,12,ACE BRANNIGAN,JENNIFER HUSTON,16.99,0,2944,0
1094,13,ACE BRAVEHEART,DENNIS SANDLER,22.99,0,5588,0
1095,9,ACE BREAKFAST,KEVIN BOLGER,17.99,0,1418,1
1096,4,ACE BREAKING,LISA HESTON,10.99,0,9890,2
1097,2,ACE BRIDE,ALICIA DEPP,26.99,0,4835,0
1098,5,ACE BRIGHT,HUMPHREY ROBERTS,10.99,0,6192,2
1099,16,ACE BRINGING,RIP CRAWFORD,20.99,0,3654,3
1100,10,ACE BROOKLYN,DREW JOVOVICH,26.99,0,8427,3
1101,16,ACE BROTHERHOOD,MARLENE SORVINO,10.99,0,6817,3
1102,14,ACE BUBBLE,CARY COOPER,11.99,0,5361,0
1103,9,ACE BUCKET,SEAN CHASE,19.99,0,6887,0
1104,10,ACE BUGSY,ANDY BASINGER,13.99,0,2715,0
1105,9,ACE BULL,WILLEM BRANDO,19.99,0,6275,2
1106,1,ACE BULWORTH,JOHN FAWCETT,26.99,0,6179,3
1107,7,ACE BUNCH,BURT CHAPLIN,28.99,0,9838,1
1108,11,ACE BUTCH,JULIETTE NEWMAN,14.99,0,5670,1
1109,5,ACE BUTTERFLY,KATE SPACEK,25.99,0,5147,1
1110,15,ACE CABIN,RUSSELL CAMPBELL,28.99,0,3396,3
1111,15,ACE CADDYSHACK,MORGAN WILLIAMS,16.99,0,8304,1
1112,7,ACE CALENDAR,NICOLAS SILVERSTONE,10.99,0,2707,1
1113,4,ACE CALIFORNIA,REESE SPACEK,19.99,0,3335,1
1114,11,ACE CAMELOT,LANA STREEP,20.99,1,4274,1
1115,8,ACE CAMPUS,DREW RICKMAN,16.99,0,9569,2
1116,14,ACE CANDIDATE,WOODY RUSSELL,14.99,0,7360,1
1117,2,ACE CANDLES,MAE AKROYD,15.99,0,4319,3
1118,9,ACE CANYON,BOB RICKMAN,12.99,0,6683,2
1119,10,ACE CAPER,CARRIE BOGART, 9.99,0,3620,1
1120,10,ACE CARIBBEAN,CARMEN FIENNES,17.99,0,1133,2
1121,12,ACE CAROL,ZERO STREEP,25.99,0,6346,0
1122,12,ACE CARRIE,SISSY BERGEN,13.99,0,9909,1
1123,8,ACE CASABLANCA,ANGELA MOORE,10.99,0,1739,0
1124,10,ACE CASPER,JUDI KILMER,13.99,0,6264,2
1125,16,ACE CASSIDY,GARY PINKETT,23.99,0,3031,1
1126,8,ACE CASUALTIES,KIM WATSON,12.99,0,4565,1
1127,14,ACE CAT,NEVE HOPE,14.99,0,7777,1
1128,14,ACE CATCH,JACK WEST,19.99,0,9289,2
1129,6,ACE CAUSE,GARY LANSBURY,15.99,0,6147,3
1130,15,ACE CELEBRITY,JAMES VOIGHT,15.99,0,9932,1
1131,14,ACE CENTER,ROCK HOPE,23.99,0,5704,3
1132,1,ACE CHAINSAW,GARY FREEMAN,27.99,0,7287,1
1133,13,ACE CHAMBER,ALEC MOORE,11.99,0,3345,1
1134,9,ACE CHAMPION,HUME WEAVER,17.99,0,8366,2
1135,12,ACE CHANCE,DAN SOBIESKI,21.99,0,282,1
1136,3,ACE CHAPLIN,ELIZABETH MANSFIELD,12.99,0,5572,0
1137,4,ACE CHARADE,HENRY DRIVER, 9.99,0,4115,0
1138,3,ACE CHARIOTS,LEELEE POITIER,22.99,0,9960,0
1139,9,ACE CHASING,PAUL SORVINO,14.99,0,9647,3
1140,16,ACE CHEAPER,CHARLES WRAY,11.99,0,3926,1
1141,9,ACE CHICAGO,GREG WEAVER,25.99,0,7271,3
1142,3,ACE CHICKEN,WILLEM CAINE,16.99,0,5718,3
1143,10,ACE CHILL,ANJELICA LEIGH,11.99,0,8265,1
1144,2,ACE CHINATOWN,FAY RYAN, 9.99,0,4299,0
1145,7,ACE CHISUM,INGRID SMITH,28.99,0,7601,2
1146,1,ACE CHITTY,JUDY IRONS,12.99,0,4916,2
1147,9,ACE CHOCOLAT,JULIA BENING,10.99,0,5730,0
1148,1,ACE CHOCOLATE,MARLENE HACKMAN,10.99,0,9439,0
1149,16,ACE CHRISTMAS,DIANE GIBSON,16.99,0,6393,1
1150,16,ACE CIDER,WALTER HACKMAN,29.99,0,4724,0
1151,9,ACE CINCINATTI,MEL WILLIS, 9.99,0,2038,0
1152,11,ACE CIRCUS,GREG ROBERTS,23.99,0,9969,3
1153,6,ACE CITIZEN,SHIRLEY WAYNE,16.99,0,1015,2
1154,9,ACE CLASH,VIVIEN PITT,19.99,0,9123,1
1155,1,ACE CLEOPATRA,LIV GOODING,20.99,0,3009,2
1156,7,ACE CLERKS,MATTHEW JOLIE, 9.99,0,147,2
1157,8,ACE CLOCKWORK,JUDI ALLEN,26.99,0,3886,0
1158,5,ACE CLONES,SALLY JACKMAN,25.99,0,8092,1
1159,6,ACE CLOSER,MINNIE PESCI,17.99,0,3278,3
1160,8,ACE CLUB,JON MCGREGOR,26.99,0,1694,3
1161,7,ACE CLUE,LAURENCE CRONYN,27.99,0,953,2
1162,3,ACE CLUELESS,SALMA HUSTON,17.99,0,7176,0
1163,4,ACE CLYDE,JEFF KELLY,21.99,0,1586,3
1164,6,ACE COAST,SPENCER IRONS,25.99,0,4056,2
1165,4,ACE COLDBLOODED,JUDE LEWIS,22.99,0,912,2
1166,16,ACE COLOR,DREW CROWE,11.99,0,920,2
1167,11,ACE COMA,MILLA SARANDON,26.99,0,1563,1
1168,10,ACE COMANCHEROS,HUGH FIELD,28.99,0,3059,2
1169,15,ACE COMFORTS,HELEN PECK,12.99,0,8880,3
1170,1,ACE COMMAND,GWYNETH WINSLET,29.99,0,5908,0
1171,14,ACE COMMANDMENTS,LIV NOLTE,19.99,0,3272,1
1172,14,ACE CONEHEADS,OLYMPIA HUSTON,17.99,0,1504,1
1173,10,ACE CONFESSIONS,BRAD HOPPER,19.99,0,4816,2
1174,8,ACE CONFIDENTIAL,JUDE GARLAND,19.99,0,8651,1
1175,9,ACE CONFUSED,LEONARDO HOPPER,16.99,0,2195,3
1176,11,ACE CONGENIALITY,CHEVY KUDROW,18.99,0,9124,3
1177,14,ACE CONNECTICUT,DIANE BENING,17.99,0,3181,3
1178,11,ACE CONNECTION,LIZA RYDER,11.99,0,1257,2
1179,9,ACE CONQUERER,CATE WRAY, 9.99,0,7396,1
1180,10,ACE CONSPIRACY,DENNIS WILLIAMS,13.99,0,3712,2
1181,9,ACE CONTACT,KENNETH DREYFUSS,16.99,0,7675,3
1182,14,ACE CONTROL,NEVE BLANCHETT,20.99,0,3543,2
1183,1,ACE CONVERSATION,GOLDIE HURT,21.99,0,4708,2
1184,15,ACE CORE,WINONA DAVIS,19.99,0,1977,2
1185,11,ACE COWBOY,HILARY LEIGH,13.99,0,9391,2
1186,4,ACE CRAFT,HALLE PALTROW,10.99,0,989,2
1187,11,ACE CRANES,GARY HOPKINS,24.99,0,6393,1
1188,7,ACE CRAZY,SPENCER BRANDO,15.99,0,8921,3
1189,8,ACE CREATURES,KATHARINE BLANCHETT,12.99,0,9352,1
1190,9,ACE CREEPERS,VAL TAYLOR,23.99,0,3154,3
1191,6,ACE CROOKED,HENRY HAWKE,10.99,0,6946,3
1192,13,ACE CROSSING,BEN FONDA,13.99,0,9905,2
1193,13,ACE CROSSROADS,GREGORY THERON,14.99,0,8913,1
1194,11,ACE CROW,RAY SOBIESKI,11.99,0,7437,3
1195,5,ACE CROWDS,LIZA BEATTY,22.99,0,98,2
1196,6,ACE CRUELTY,JOE PACINO,11.99,0,5689,1
1197,8,ACE CRUSADE,SCARLETT LANSBURY,14.99,0,2205,2
1198,7,ACE CRYSTAL,SUSAN BRANDO, 9.99,0,7125,0
1199,11,ACE CUPBOARD,ANDY HOPPER,28.99,0,6584,2
1200,16,ACE CURTAIN,EWAN NEESON,15.99,0,7631,1
1201,7,ACE CYCLONE,RITA FONDA,27.99,0,6871,0
1202,6,ACE DADDY,MAE TURNER,24.99,0,5577,3
1203,16,ACE DAISY,WILLEM DIETRICH,21.99,0,132,2
1204,4,ACE DALMATIONS,BOB NEWMAN,13.99,0,3685,2
1205,12,ACE DANCES,ALEC CAGE,11.99,0,8452,0
1206,6,ACE DANCING,CHARLTON KIDMAN,23.99,0,7942,1
1207,8,ACE DANGEROUS,DORIS GABLE,17.99,0,2030,0
1208,6,ACE DARES,JULIETTE DAY,21.99,0,6185,3
1209,4,ACE DARKNESS,HARVEY WOOD,28.99,0,4080,0
1210,10,ACE DARKO,BELA DEPP,28.99,0,2338,2
1211,4,ACE DARLING,ANNE BACALL,23.99,0,2836,0
1212,1,ACE DARN,CAMERON IRONS,16.99,0,6399,3
1213,10,ACE DATE,OPRAH DERN,26.99,0,1379,3
1214,6,ACE DAUGHTER,RIVER KUDROW,28.99,0,8992,3
1215,10,ACE DAWN,JUDI CAGE,25.99,0,5631,1
1216,9,ACE DAY,LEELEE STREEP,20.99,0,7039,3
1217,1,ACE DAZED,ROBIN FOSTER,22.99,0,5906,1
1218,14,ACE DECEIVER,DARYL PFEIFFER,13.99,0,221,0
1219,2,ACE DEEP,ANDY WAHLBERG,22.99,0,5433,1
1220,4,ACE DEER,WALTER BRANAGH,24.99,0,5508,1
1221,5,ACE DELIVERANCE,CUBA DEPP,15.99,0,199,3
1222,4,ACE DESERT,HILARY MATTHAU,10.99,0,5941,1
1223,10,ACE DESIRE,INGRID MCCONAUGHEY,23.99,0,4533,1
1224,10,ACE DESPERATE,RICHARD ZELLWEGER,25.99,0,7680,2
1225,1,ACE DESTINATION,SALLY FIENNES,16.99,0,462,2
1226,3,ACE DESTINY,LISA BERGEN,16.99,0,45,1
1227,1,ACE DETAILS,MEG MANSFIELD,22.99,0,937,1
1228,13,ACE DETECTIVE,MARLON KUDROW,16.99,0,4668,0
1229,11,ACE DEVIL,MILLA DEE,23.99,0,5670,0
1230,3,ACE DIARY,MILLA MATTHAU,15.99,0,3194,2
1231,6,ACE DINOSAUR,BOB FINNEY,16.99,0,7687,3
1232,3,ACE DIRTY,GENE TANDY,27.99,0,9708,0
1233,16,ACE DISCIPLE,HELEN HESTON,21.99,0,897,1
1234,4,ACE DISTURBING,GREG MOORE,16.99,0,513,2
1235,16,ACE DIVIDE,GINA GIBSON,15.99,0,4113,2
1236,10,ACE DIVINE,MATTHEW CRAWFORD,24.99,0,9879,2
1237,8,ACE DIVORCE,SCARLETT WILLIAMS,17.99,0,2547,0
1238,2,ACE DOCTOR,FRED FOSTER,15.99,0,6473,2
1239,5,ACE DOGMA,FRANK OLIVIER,13.99,0,6186,2
1240,13,ACE DOLLS,DANIEL BACALL,16.99,0,8742,0
1241,5,ACE DONNIE,PEARL TANDY,23.99,0,6515,0
1242,4,ACE DOOM,BURT TURNER,14.99,0,4133,2
1243,5,ACE DOORS,DORIS BENING,19.99,0,5234,2
1244,14,ACE DORADO,EMILY CAMPBELL,21.99,0,4656,3
1245,7,ACE DOUBLE,BURT FORD,22.99,0,8842,1
1246,1,ACE DOUBTFIRE,JAYNE KILMER,14.99,0,5534,2
1247,12,ACE DOWNHILL,BRUCE WILSON,28.99,0,3294,1
1248,13,ACE DOZEN,DEBBIE SUVARI,21.99,1,4730,0
1249,3,ACE DRACULA,CLARK WATSON,20.99,0,2854,0
1250,8,ACE DRAGON,JULIA COOPER,19.99,0,9598,2
1251,3,ACE DRAGONFLY,ELVIS KAHN,26.99,0,3681,3
1252,9,ACE DREAM,EDWARD OLIVIER,15.99,0,4544,3
1253,9,ACE DRIFTER,CAMERON WALKEN,23.99,0,2914,1
1254,3,ACE DRIVER,JANE LOLLOBRIGIDA,22.99,0,9544,0
1255,8,ACE DRIVING,SANDRA TYLER,21.99,0,1307,1
1256,15,ACE DROP,DENZEL JOHANSSON,17.99,0,4661,2
1257,12,ACE DRUMLINE,LISA WAHLBERG,15.99,0,7266,0
1258,12,ACE DRUMS,ELLEN ANISTON,26.99,0,6966,1
1259,6,ACE DUCK,LIAM MONROE,25.99,0,4720,1
1260,16,ACE DUDE,ROBERT MARTIN,27.99,0,459,1
1261,5,ACE DUFFEL,ALAN KAHN, 9.99,0,6333,1
1262,5,ACE DUMBO,GOLDIE GARBO,29.99,0,5929,3
1263,16,ACE DURHAM,GOLDIE DRIVER,15.99,0,9371,0
1264,9,ACE DWARFS,JON HARRIS,19.99,0,3232,1
1265,2,ACE DYING,MILLA GARLAND,17.99,0,7293,1
1266,6,ACE DYNAMITE,RALPH GARCIA,21.99,0,1208,2
1267,2,ACE EAGLES,JANE PECK,10.99,0,7680,1
1268,16,ACE EARLY,JOHNNY PACINO,18.99,0,9870,3
1269,3,ACE EARRING,GREG FIELD,14.99,0,524,2
1270,9,ACE EARTH,BRUCE RUSH,27.99,0,8876,1
1271,14,ACE EASY,ANJELICA AKROYD,29.99,0,4898,0
1272,12,ACE EDGE,JACK DERN,23.99,0,9151,0
1273,2,ACE EFFECT,ANNETTE TRACY,13.99,0,4058,1
1274,15,ACE EGG,BETTE HOPPER,18.99,0,1894,1
1275,7,ACE EGYPT,RAY BERRY,14.99,0,8438,0
1276,13,ACE ELEMENT,ELLEN FONDA,20.99,0,6791,0
1277,9,ACE ELEPHANT,GEOFFREY MALDEN,22.99,0,3808,3
1278,12,ACE ELF,ETHAN RUSSELL,21.99,0,3607,0
1279,8,ACE ELIZABETH,HARVEY LANCASTER,27.99,0,1660,0
1280,12,ACE EMPIRE,GRACE AKROYD,19.99,0,5905,0
1281,15,ACE ENCINO,ELIZABETH DICAPRIO,19.99,0,5701,0
1282,6,ACE ENCOUNTERS,VIVIEN WEST,10.99,0,2232,2
1283,16,ACE ENDING,MIRA LOREN,18.99,0,930,1
1284,13,ACE ENEMY,JENNIFER DERN,18.99,0,7889,3
1285,10,ACE ENGLISH,ANGELA GOLDBERG,20.99,0,2966,0
1286,9,ACE ENOUGH,CHARLTON TAUTOU,27.99,0,1040,3
1287,9,ACE ENTRAPMENT,LIAM FISHER,20.99,0,3252,0
1288,1,ACE ESCAPE,GRACE HAWN,25.99,0,7915,1
1289,16,ACE EVE,ETHAN LOREN,20.99,0,3154,0
1290,10,ACE EVERYONE,CATE MATTHAU,11.99,0,2917,3
1291,5,ACE EVOLUTION,TIM HACKMAN,26.99,0,5403,1
1292,11,ACE EXCITEMENT,HILARY TAUTOU,23.99,0,7284,1
1293,16,ACE EXORCIST,ORLANDO KEATON,28.99,0,334,1
1294,1,ACE EXPECATIONS,KIRSTEN FREEMAN,23.99,0,7060,3
1295,8,ACE EXPENDABLE,PENELOPE ZELLWEGER,24.99,0,7148,2
1296,2,ACE EXPRESS,WILL DEPP,24.99,0,3633,1
1297,7,ACE EXTRAORDINARY,STEVE BLOOM,16.99,0,6735,1
1298,12,ACE EYES,NEVE PALTROW,25.99,0,3020,1
1299,1,ACE FACTORY,DORIS AKROYD,18.99,0,107,0
1300,7,ACE FALCON,PEARL PFEIFFER,19.99,0,7485,1
1301,2,ACE FAMILY,MERYL BRANDO,19.99,0,6022,3
1302,14,ACE FANTASIA,CATE DOUGLAS,20.99,0,8742,1
1303,1,ACE FANTASY,NICK CRAWFORD,10.99,0,9667,2
1304,4,ACE FARGO,MICHAEL WINSLET,21.99,0,4745,0
1305,11,ACE FATAL,HALLE DAY-LEWIS,25.99,0,571,1
1306,9,ACE FEATHERS,CHEVY MOORE,16.99,0,2974,3
1307,15,ACE FELLOWSHIP,CLARK COSTNER,29.99,0,9153,0
1308,9,ACE FERRIS,JULIA THERON,24.99,0,2165,1
1309,9,ACE FEUD,IAN ODONNELL,14.99,0,7776,0
1310,4,ACE FEVER,GEOFFREY SORVINO,25.99,0,4746,0
1311,7,ACE FICTION,ALAN ROBBINS,16.99,0,1953,1
1312,5,ACE FIDDLER,GARY BRANDO,26.99,1,8273,2
1313,14,ACE FIDELITY,RUSSELL BALL,17.99,0,2644,2
1314,11,ACE FIGHT,MENA BALL,27.99,0,39,2
1315,6,ACE FINDING,RIVER HURT,25.99,0,8394,0
1316,4,ACE FIRE,JEFF BAILEY,19.99,0,7554,1
1317,3,ACE FIREBALL,RUSSELL LOREN,29.99,0,7043,1
1318,6,ACE FIREHOUSE,ANNETTE WILSON, 9.99,0,7473,3
1319,15,ACE FISH,LAURENCE POSEY,14.99,0,4103,0
1320,8,ACE FLAMINGOS,DARYL DENIRO,23.99,0,6466,0
1321,7,ACE FLASH,JIM HANNAH,20.99,0,3178,2
1322,10,ACE FLATLINERS,WALTER ASTAIRE,29.99,1,185,3
1323,1,ACE FLIGHT,SIDNEY RICKMAN,27.99,0,4761,0
1324,12,ACE FLINTSTONES,DARYL THURMAN,13.99,0,4022,3
1325,7,ACE FLOATS,ANNE BARRYMORE,26.99,0,5248,1
1326,7,ACE FLYING,WILL STALLONE, 9.99,0,9300,0
1327,14,ACE FOOL,ZERO WEAVER,26.99,0,8861,2
1328,4,ACE FOREVER,SIDNEY GARCIA,29.99,0,906,0
1329,7,ACE FORREST,BRUCE JACKMAN,25.99,0,1612,2
1330,16,ACE FORRESTER,AUDREY NORTON,17.99,0,422,1
1331,7,ACE FORWARD,JOHNNY WINFREY,14.99,0,4899,0
1332,11,ACE FRANKENSTEIN,RUBY GOLDBERG,27.99,0,7379,3
1333,16,ACE FREAKY,ANGELINA SOBIESKI,16.99,0,1479,0
1334,14,ACE FREDDY,ROBERT FAWCETT,26.99,1,9000,1
1335,9,ACE FREEDOM,OPRAH WAYNE,28.99,0,2466,0
1336,14,ACE FRENCH,EMILY PINKETT,18.99,0,1176,1
1337,14,ACE FRIDA,CLARK SWANK,26.99,0,2216,0
1338,1,ACE FRISCO,HELEN GARLAND,27.99,0,2135,2
1339,11,ACE FROGMEN,ADRIEN BRANDO,13.99,0,7606,0
1340,16,ACE FRONTIER,EWAN AKROYD,25.99,0,5463,1
1341,14,ACE FROST,LIAM MOSTEL,23.99,0,7840,2
1342,4,ACE FUGITIVE,OLYMPIA AKROYD,13.99,0,1354,0
1343,1,ACE FULL,REESE FREEMAN,24.99,0,8039,3
1344,9,ACE FURY,ANDY LAW,19.99,0,3128,1
1345,6,ACE GABLES,KIRSTEN SWANK,12.99,0,1727,3
1346,1,ACE GALAXY,JACK WILLIAMS,14.99,0,1725,1
1347,6,ACE GAMES,JULIETTE FAWCETT,17.99,0,3288,0
1348,2,ACE GANDHI,ANDY CAGE,22.99,0,747,0
1349,5,ACE GANGS,INGRID GRANT,21.99,0,9811,3
1350,13,ACE GARDEN,MADELINE CHAPLIN,26.99,0,536,0
1351,2,ACE GASLIGHT,JUDY DEAN,17.99,0,403,3
1352,4,ACE GATHERING,SUSAN GARLAND,15.99,0,9552,3
1353,4,ACE GENTLEMEN,AUDREY BACALL,18.99,0,4860,0
1354,11,ACE GHOST,RICHARD HUDSON,18.99,0,4395,0
1355,12,ACE GHOSTBUSTERS,FRED JACKMAN,25.99,0,8108,0
1356,5,ACE GIANT,AL SUVARI,18.99,0,9283,3
1357,12,ACE GILBERT,MICHAEL THERON,28.99,0,7685,1
1358,6,ACE GILMORE,JANE DEPP,29.99,0,2464,1
1359,6,ACE GLADIATOR,MATTHEW NORTON,10.99,0,9706,3
1360,15,ACE GLASS,BETTE RUSH,12.99,0,1017,2
1361,14,ACE GLEAMING,GREGORY BACALL,21.99,0,451,1
1362,14,ACE GLORY,SHIRLEY SILVERSTONE,12.99,0,3221,0
1363,13,ACE GO,LAURA LEIGH,11.99,0,2468,0
1364,7,ACE GODFATHER,BEN DAY,15.99,1,1705,1
1365,11,ACE GOLD,BELA DIETRICH,19.99,0,4224,0
1366,4,ACE GOLDFINGER,KEVIN HUDSON, 9.99,0,4341,0
1367,6,ACE GOLDMINE,GREGORY PRESLEY,11.99,0,9254,1
1368,10,ACE GONE,JOAN COSTNER, 9.99,0,5553,1
1369,7,ACE GOODFELLAS,RIVER PFEIFFER, 9.99,1,9001,2
1370,5,ACE GORGEOUS,KIM FINNEY,19.99,0,1116,2
1371,2,ACE GOSFORD,OPRAH KUDROW,17.99,0,1038,2
1372,11,ACE GRACELAND,ROBERT BACALL,13.99,0,3014,0
1373,10,ACE GRADUATE,KIM SWANK,29.99,0,3836,3
1374,10,ACE GRAFFITI,JUDE DREYFUSS,27.99,0,607,1
1375,7,ACE GRAIL,VIVIEN COSTNER,18.99,0,7068,3
1376,1,ACE GRAPES,JAYNE SILVERSTONE,22.99,0,2713,3
1377,1,ACE GREASE,ANTHONY LEWIS,22.99,0,6267,2
1378,1,ACE GREATEST,LIAM ALLEN,21.99,0,1098,1
1379,15,ACE GREEDY,SANDRA COSTNER,15.99,0,8183,3
1380,1,ACE GREEK,MARISA KELLY,10.99,0,923,2
1381,3,ACE GRINCH,LAURA GARCIA,13.99,0,6442,3
1382,6,ACE GRIT,JEREMY DIETRICH,16.99,0,676,3
1383,10,ACE GROOVE,JANE CRAWFORD,18.99,0,3063,3
1384,12,ACE GROSSE,KARL BRODY,24.99,0,1799,3
1385,16,ACE GROUNDHOG,KIM DIETRICH,12.99,0,1338,1
1386,10,ACE GUMP,DIANE ROBERTS,28.99,0,6828,1
1387,6,ACE GUN,FARRAH POSEY,27.99,0,7210,1
1388,5,ACE GUNFIGHT,CHARLIZE BACALL,29.99,0,6797,2
1389,13,ACE GUNFIGHTER,KENNETH SWANK,25.99,0,1049,3
1390,13,ACE GUYS,GINA DEGENERES,16.99,0,5471,1
1391,2,ACE HALF,LAURENCE DEAN,17.99,0,8696,1
1392,15,ACE HALL,MEG MALDEN,12.99,0,8255,0
1393,13,ACE HALLOWEEN,SANDRA JOVOVICH,20.99,0,4138,1
1394,8,ACE HAMLET,FRED KEATON,14.99,0,6264,2
1395,13,ACE HANDICAP,SEAN COSTNER,26.99,0,4652,0
1396,7,ACE HANGING,KARL FONDA,15.99,0,2105,1
1397,9,ACE HANKY,LIZA BALE,15.99,0,4897,3
1398,15,ACE HANOVER,DUSTIN TRACY,17.99,0,5432,2
1399,3,ACE HAPPINESS,EMILY COOPER,29.99,0,1434,3
1400,12,ACE HARDLY,ALEC MARX,11.99,0,5591,1
1401,14,ACE HAROLD,SISSY RICKMAN,17.99,0,5199,2
1402,6,ACE HARPER,LIAM AKROYD,14.99,0,8455,2
1403,6,ACE HARRY,GEOFFREY GRANT,19.99,0,5846,1
1404,15,ACE HATE,ELLEN PFEIFFER,22.99,0,2855,3
1405,5,ACE HAUNTED,DANIEL STALLONE,12.99,0,948,2
1406,7,ACE HAUNTING,FARRAH MATTHAU,25.99,0,8873,0
1407,9,ACE HAWK,MATTHEW PHOENIX,27.99,0,9890,1
1408,11,ACE HEAD,RUSSELL LEWIS,21.99,0,1128,0
1409,11,ACE HEARTBREAKERS,ADRIEN HACKMAN,28.99,0,2044,0
1410,14,ACE HEAVEN,LIZA DUNST,14.99,0,9048,0
1411,9,ACE HEAVENLY,ANNE RYAN,10.99,0,7300,3
1412,11,ACE HEAVYWEIGHTS,GOLDIE PENN,15.99,0,1861,3
1413,10,ACE HEDWIG,CARY DUNST,13.99,0,1400,0
1414,16,ACE HELLFIGHTERS,DENNIS FOSTER,25.99,0,8367,0
1415,9,ACE HIGH,CAMERON PITT,10.99,0,1730,0
1416,1,ACE HIGHBALL,CANDICE TRACY,23.99,0,4486,0
1417,15,ACE HILLS,TOM MCKELLEN,19.99,0,701,2
1418,11,ACE HOBBIT,SIDNEY DAMON,20.99,0,1023,1
1419,4,ACE HOCUS,JANE WATSON,24.99,0,5521,3
1420,4,ACE HOLES,ALAN PFEIFFER,14.99,0,1347,3
1421,4,ACE HOLIDAY,ADRIEN LOREN,12.99,0,9411,2
1422,3,ACE HOLLOW,IAN ALLEN,25.99,0,3013,1
1423,13,ACE HOLLYWOOD,MIRA HANNAH,29.99,0,1555,2
1424,1,ACE HOLOCAUST,LAURA PALTROW,13.99,0,5958,2
1425,1,ACE HOLY,JOE PHOENIX,15.99,0,4890,1
1426,9,ACE HOME,CHARLIZE HECHE,23.99,0,5596,1
1427,11,ACE HOMEWARD,RITA TANDY,18.99,0,5325,1
1428,10,ACE HOMICIDE,CATE NORTON,22.99,0,7153,3
1429,14,ACE HONEY,HARRISON FIELD,27.99,0,8569,0
1430,6,ACE HOOK,MATTHEW FREEMAN,27.99,0,8210,2
